revenue,label,no_purchase
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
12.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.2,0,0
7.0,0,0
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
10.0,0,0
5.0,0,0
0.0,0,1
6.0,0,0
4.0,0,0
4.0,0,0
2.0,0,0
4.0,0,0
2.0,0,0
2.0,0,0
2.0,0,0
4.0,0,0
2.0,0,0
2.0,0,0
4.0,0,0
2.0,0,0
5.0,0,0
2.0,0,0
4.0,0,0
6.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
2.0,0,0
6.0,0,0
10.0,0,0
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
8.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
1.8,0,0
0.0,0,1
20.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
30.0,0,0
0.0,0,1
2.9,0,0
5.9,0,0
0.0,0,1
7.7,0,0
4.5,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
4.8,0,0
0.0,0,1
0.0,0,1
10.1,0,0
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
4.4,0,0
0.0,0,1
0.0,0,1
5.2,0,0
0.0,0,1
10.0,0,0
15.2,0,0
8.3,0,0
2.4,0,0
0.0,0,1
0.0,0,1
30.0,0,0
55.5,0,0
0.0,0,1
0.0,0,1
0.0,0,1
3.8,0,0
0.0,0,1
0.0,0,1
40.0,0,0
10.0,0,0
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
8.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
12.1,0,0
0.0,0,1
0.0,0,1
0.0,0,1
7.199999999999999,0,0
0.0,0,1
4.2,0,0
6.800000000000001,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.8,0,0
4.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.2,0,0
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
19.7,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
40.0,0,0
0.0,0,1
18.0,0,0
20.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
16.7,0,0
5.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
27.5,0,0
0.0,0,1
10.0,0,0
7.5,0,0
10.0,0,0
0.0,0,1
10.0,0,0
7.5,0,0
7.5,0,0
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.3,0,0
0.0,0,1
5.0,0,0
0.0,0,1
1.0,0,0
2.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
3.0,0,0
0.0,0,1
3.0,0,0
0.0,0,1
1.5,0,0
0.0,0,1
3.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.3,0,0
0.0,0,1
0.0,0,1
1.2,0,0
5.7,0,0
0.0,0,1
0.0,0,1
1.0,0,0
2.9,0,0
1.9,0,0
6.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
1.6,0,0
1.2,0,0
0.0,0,1
2.0,0,0
3.3,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
3.0999999999999996,0,0
2.0,0,0
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
3.0,0,0
4.7,0,0
2.2,0,0
6.4,0,0
3.0,0,0
0.0,0,1
0.0,0,1
6.3,0,0
2.2,0,0
0.0,0,1
0.0,0,1
3.0,0,0
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
7.7,0,0
0.0,0,1
0.0,0,1
10.0,0,0
2.2,0,0
12.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
6.0,0,0
10.6,0,0
10.0,0,0
10.0,0,0
2.0,0,0
2.1,0,0
0.0,0,1
4.0,0,0
0.0,0,1
1.7,0,0
4.0,0,0
2.0,0,0
0.0,0,1
1.0,0,0
6.5,0,0
0.0,0,1
10.0,0,0
4.0,0,0
7.0,0,0
0.0,0,1
2.1,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
20.0,0,0
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
5.0,0,0
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
1.8,0,0
0.0,0,1
1.9,0,0
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
1.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
2.0,0,0
2.1,0,0
2.1,0,0
0.0,0,1
2.0,0,0
0.0,0,1
5.0,0,0
3.0,0,0
0.0,0,1
3.0,0,0
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
4.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
5.0,0,0
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
11.4,0,0
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
13.0,0,0
14.0,0,0
15.0,0,0
20.0,0,0
10.0,0,0
20.0,0,0
0.0,0,1
0.0,0,1
20.0,0,0
22.0,0,0
26.9,0,0
42.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
3.6,0,0
1.0,0,0
2.0,0,0
1.0,0,0
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
4.5,0,0
3.0,0,0
3.0,0,0
3.0,0,0
0.0,0,1
1.0,0,0
1.0,0,0
4.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
3.6,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
3.0,0,0
0.0,0,1
0.0,0,1
10.0,0,0
3.0,0,0
0.0,0,1
0.0,0,1
7.2,0,0
5.0,0,0
0.0,0,1
1.1,0,0
0.0,0,1
8.0,0,0
0.0,0,1
3.0,0,0
2.4,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.5,0,0
6.6,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
4.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
3.0,0,0
0.0,0,1
9.0,0,0
4.0,0,0
4.0,0,0
0.0,0,1
1.2,0,0
1.0,0,0
1.0,0,0
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
3.5,0,0
0.0,0,1
27.0,0,0
6.0,0,0
1.9,0,0
0.0,0,1
0.0,0,1
34.0,0,0
0.0,0,1
3.6,0,0
0.0,0,1
0.0,0,1
0.0,0,1
5.8,0,0
2.8,0,0
8.5,0,0
31.1,0,0
7.0,0,0
0.0,0,1
3.2,0,0
6.5,0,0
3.6,0,0
0.0,0,1
4.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
6.0,0,0
2.7,0,0
10.5,0,0
0.0,0,1
10.0,0,0
6.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
4.0,0,0
7.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
5.0,0,0
5.0,0,0
4.3,0,0
2.0,0,0
2.0,0,0
2.0,0,0
0.0,0,1
6.5,0,0
2.0,0,0
1.5,0,0
6.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
3.0,0,0
0.0,0,1
0.0,0,1
1.8,0,0
1.0,0,0
1.0,0,0
2.2,0,0
3.4,0,0
1.6,0,0
5.5,0,0
1.3,0,0
7.0,0,0
0.0,0,1
10.0,0,0
0.0,0,1
23.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
75.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.9,0,0
0.0,0,1
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
12.0,0,0
7.0,0,0
20.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
10.5,0,0
0.0,0,1
0.0,0,1
0.0,0,1
25.0,0,0
0.0,0,1
9.0,0,0
0.0,0,1
4.3,0,0
0.0,0,1
10.0,0,0
7.0,0,0
13.5,0,0
0.0,0,1
0.0,0,1
5.5,0,0
0.0,0,1
0.0,0,1
13.0,0,0
0.0,0,1
0.0,0,1
7.5,0,0
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
20.6,0,0
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
7.0,0,0
1.8,0,0
0.0,0,1
1.5,0,0
3.0,0,0
2.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
4.5,0,0
4.0,0,0
0.0,0,1
20.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
8.5,0,0
0.0,0,1
0.0,0,1
0.0,0,1
40.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
4.8,0,0
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
2.0,0,0
3.2,0,0
3.6,0,0
0.0,0,1
4.6,0,0
1.0,0,0
0.0,0,1
2.0,0,0
2.0,0,0
5.0,0,0
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
3.0,0,0
3.0,0,0
3.0,0,0
3.0,0,0
3.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
8.7,0,0
4.0,0,0
0.0,0,1
0.0,0,1
7.0,0,0
0.0,0,1
10.0,0,0
2.5,0,0
2.7,0,0
0.0,0,1
0.0,0,1
3.7,0,0
12.8,0,0
0.0,0,1
2.4,0,0
0.0,0,1
0.0,0,1
3.0,0,0
20.0,0,0
3.4,0,0
3.0,0,0
4.0,0,0
6.0,0,0
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
20.0,0,0
10.0,0,0
6.6,0,0
0.0,0,1
14.0,0,0
13.9,0,0
43.8,0,0
0.0,0,1
16.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
5.0,0,0
5.0,0,0
2.0,0,0
1.0,0,0
2.0,0,0
1.0,0,0
1.0,0,0
2.0,0,0
1.0,0,0
2.5,0,0
2.0,0,0
0.0,0,1
2.0,0,0
5.0,0,0
1.0,0,0
3.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
5.0,0,0
4.0,0,0
3.0,0,0
3.0,0,0
0.0,0,1
1.0,0,0
3.0,0,0
2.0,0,0
2.0,0,0
1.9,0,0
4.0,0,0
0.0,0,1
3.6,0,0
0.0,0,1
6.8,0,0
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
6.0,0,0
12.0,0,0
5.5,0,0
10.0,0,0
4.5,0,0
3.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
4.0,0,0
0.0,0,1
1.0,0,0
1.0,0,0
1.0,0,0
1.1,0,0
0.0,0,1
0.0,0,1
0.0,0,1
1.4,0,0
4.6,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
17.8,0,0
12.7,0,0
23.2,0,0
0.0,0,1
0.0,0,1
19.6,0,0
0.0,0,1
3.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
1.5,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
10.0,0,0
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
1.2,0,0
0.0,0,1
4.2,0,0
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
3.2,0,0
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
4.0,0,0
4.0,0,0
2.0,0,0
2.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
7.0,0,0
3.0,0,0
0.0,0,1
2.4,0,0
2.0,0,0
0.0,0,1
2.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
0.0,0,1
1.3,0,0
0.0,0,1
5.5,0,0
0.0,0,1
1.0,0,0
4.0,0,0
4.5,0,0
2.0,0,0
0.0,0,1
2.5,0,0
0.0,0,1
0.0,0,1
6.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
73.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
20.0,0,0
10.0,0,0
0.0,0,1
3.8,0,0
0.0,0,1
15.7,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
15.0,0,0
10.0,0,0
10.0,0,0
0.0,0,1
0.0,0,1
7.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
6.8,0,0
0.0,0,1
0.0,0,1
9.2,0,0
0.0,0,1
8.6,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.8,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.3,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
30.0,0,0
20.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.3,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.1,0,0
0.0,0,1
3.0,0,0
2.0,0,0
0.0,0,1
5.0,0,0
5.0,0,0
0.0,0,1
0.0,0,1
8.0,0,0
1.2,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.2,0,0
3.0,0,0
0.0,0,1
0.0,0,1
3.0,0,0
3.0,0,0
1.0,0,0
2.0,0,0
0.0,0,1
4.0,0,0
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
25.3,0,0
0.0,0,1
10.100000000000001,0,0
3.1,0,0
6.699999999999999,0,0
2.0,0,0
0.0,0,1
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
15.0,0,0
0.0,0,1
0.0,0,1
9.0,0,0
0.0,0,1
0.0,0,1
15.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
3.0,0,0
1.5,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.5,0,0
1.5,0,0
0.0,0,1
8.0,0,0
5.0,0,0
10.0,0,0
0.0,0,1
50.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
4.2,0,0
2.6,0,0
9.0,0,0
5.0,0,0
3.6,0,0
3.6,0,0
0.0,0,1
0.0,0,1
20.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
5.0,0,0
0.0,0,1
0.0,0,1
20.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
4.0,0,0
3.2,0,0
9.2,0,0
10.6,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
3.0,0,0
2.0,0,0
0.0,0,1
0.0,0,1
1.5,0,0
2.0,0,0
0.0,0,1
0.0,0,1
1.5,0,0
0.0,0,1
1.0,0,0
9.0,0,0
0.0,0,1
0.0,0,1
16.0,0,0
0.0,0,1
20.0,0,0
0.0,0,1
0.0,0,1
50.0,0,0
0.0,0,1
24.0,0,0
30.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
14.0,0,0
15.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
6.0,0,0
4.0,0,0
0.0,0,1
2.0,0,0
5.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
1.0,0,0
19.9,0,0
0.0,0,1
1.0,0,0
6.0,0,0
2.9,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
50.0,0,0
52.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
4.0,0,0
0.0,0,1
8.0,0,0
4.0,0,0
0.0,0,1
3.8,0,0
2.0,0,0
0.0,0,1
2.0,0,0
3.1,0,0
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
3.0,0,0
10.0,0,0
10.0,0,0
0.0,0,1
2.6,0,0
0.0,0,1
0.0,0,1
10.0,0,0
0.0,0,1
10.0,0,0
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
